user-id,isbn,book-rating
36693,0060964049,5
36693,0312204965,2
36704,0375757597,1
36704,0393312801,1
36708,0060915544,5
36708,0312995423,4
36708,080411935X,1
36741,0679401407,3
36741,1573225053,1
36801,0345423402,5
36801,0345423429,5
36801,034544356X,5
36801,1570719586,1
36807,0345435028,3
36807,037570504X,4
36807,0375706771,2
36807,0375707972,4
36807,0440226104,2
36807,0446394521,3
36807,0451202341,2
36807,0451526341,4
36811,0373825080,1
36811,0684193957,5
36817,0060987103,3
36817,0345435869,2
36817,0440214114,3
36817,0670031062,1
36817,067100767X,1
36817,0671021001,4
36817,0804119600,4
36817,0886778999,1
36822,3423013907,4
36822,3499227304,1
36836,006015179X,1
36836,0060192119,1
36836,0060198753,1
36836,0060914068,1
36836,0060915153,1
36836,0060925000,1
36836,0060964774,1
36836,0060970634,1
36836,0060975849,5
36836,0061051489,1
36836,0062500872,1
36836,0062507249,1
36836,0070479046,1
36836,014010870X,1
36836,0140115765,1
36836,0140390251,1
36836,0146000366,1
36836,0195091477,1
36836,0312084986,1
36836,0312144075,1
36836,0312247044,1
36836,0316781266,1
36836,0345350480,1
36836,0345358791,1
36836,0345433491,1
36836,0345436911,1
36836,0345439104,1
36836,0345443284,1
36836,0375400117,1
36836,0375406522,1
36836,0375505997,1
36836,0375701044,1
36836,037570504X,1
36836,0375706771,1
36836,0375707972,1
36836,0380708752,1
36836,0380711141,1
36836,0380730138,1
36836,0380731851,1
36836,0385240406,1
36836,0385316151,1
36836,0385333404,1
36836,0385486804,1
36836,0385489587,1
36836,0385490445,1
36836,0394525299,1
36836,0394543394,1
36836,0394577736,1
36836,0394584082,1
36836,0394758277,1
36836,0399135782,1
36836,0399143165,1
36836,0425053121,1
36836,0425099202,1
36836,0425181901,1
36836,0440218535,1
36836,0440224764,1
36836,0446394521,1
36836,0446516538,1
36836,0446518131,1
36836,0446605506,1
36836,0446672211,1
36836,0449003299,1
36836,0449211096,1
36836,0449907481,1
36836,0449910644,1
36836,0451525949,1
36836,0452278120,4
36836,0486247511,1
36836,0486268705,1
36836,0486282406,1
36836,0553107380,1
36836,0553131192,1
36836,0553258478,1
36836,0553279912,1
36836,0553344862,1
36836,0553380567,1
36836,0671003755,1
36836,0671021001,1
36836,0671729616,1
36836,0671793632,1
36836,0671793888,1
36836,0671799312,1
36836,0671864777,1
36836,0671867156,1
36836,0671871501,1
36836,0679407596,1
36836,0679439382,1
36836,0679450432,1
36836,067976397X,1
36836,0684718081,1
36836,0684801515,1
36836,0684811006,1
36836,068484267X,1
36836,0688001793,1
36836,074320395X,1
36836,0743224574,1
36836,0743227441,1
36836,0743230213,4
36836,076112635X,1
36836,0767901266,1
36836,0767903579,1
36836,0805019367,1
36836,0842329129,1
36836,0842329242,1
36836,0848805526,1
36836,0849914248,1
36836,0871313073,1
36836,0875428266,1
36836,0892966971,1
36836,0931055660,1
36836,094557553X,1
36836,0964561174,1
36836,1555217575,1
36836,1559724579,1
36836,1585670081,1
36836,1859843557,1
36836,1878424114,1
36836,1878424319,1
36836,1882591054,1
36836,2080105434,4
36839,0345443284,1
36839,0553278746,4
36907,0060193255,4
36907,0060392452,5
36907,0142001740,1
36907,0156005778,1
36907,0345391829,4
36907,0345391837,4
36907,0380730448,5
36907,0385490445,5
36907,0452264464,5
36907,0671021001,5
36907,0679448284,1
36907,0679603352,3
36907,0679729577,1
36907,0679738711,1
36907,0771099754,4
36907,0879516283,1
36907,1878424319,5
36935,0140264132,1
36935,0345413903,5
36964,0425115801,1
36964,0515094773,1
36965,0553582143,1
36965,0553586122,4
37030,0394510496,5
37030,0517704552,1
37030,0679439382,1
37208,0060001453,4
37208,0060002050,4
37208,0312966091,4
37208,0312971346,4
37208,0312976275,4
37208,0312983271,4
37208,0373711131,1
37208,0380811065,1
37208,0380812010,4
37208,0553582143,5
37208,0553586122,1
37209,0440224624,1
37209,0671028375,1
37227,0061097659,5
37227,0140254544,5
37227,0140257934,5
37227,0140265686,3
37227,0345361792,5
37227,0425189163,5
37227,0446394521,5
37227,0451169530,5
37227,0671021001,5
37227,080411935X,4
37288,0061015725,1
37288,0373441800,1
37288,067144901X,1
37288,0786885688,1
37293,0312965338,1
37293,0345413903,1
37293,0373152655,3
37293,0425115801,1
37293,0425185710,1
37293,0553278746,1
37293,0812564618,1
37310,0060973897,1
37310,0345361792,5
37310,0345445856,4
37310,0671793632,1
37310,067976397X,3
37400,0060934417,1
37400,0425164349,5
37400,0553213695,4
37426,0425194493,1
37426,0553583573,4
37426,067103619X,3
37454,0142001740,1
37454,0312966091,5
37454,0312966970,1
37454,0312971346,5
37454,0671001795,1
37454,0671021001,4
37454,081297106X,1
37512,0345361792,5
37512,0441003257,4
37512,0451169530,1
37512,0486282406,1
37512,0812511816,1
37512,0812513754,3
37512,0812517725,1
37527,2070362388,1
37527,2253030023,5
37527,226401654X,1
37567,0140620125,1
37567,0345361792,1
37567,0375400117,1
37567,0452283825,3
37567,0515123293,1
37567,067101420X,1
37567,068484267X,1
37567,0743444167,1
37567,0963270702,1
37573,038548951X,1
37573,0684825910,1
37573,0886777631,1
37584,0441003257,5
37584,1400034779,4
37605,0380718332,5
37605,0804110379,1
37623,0385511612,3
37623,0451177096,4
37623,0451183940,5
37623,0836251822,1
37644,0061073628,1
37644,0375706771,5
37644,0452279488,4
37644,0842329242,3
37644,0842332278,5
37644,0842332286,5
37712,0002251760,5
37712,006019491X,5
37712,0060924810,5
37712,0060924845,5
37712,0060934417,5
37712,0060987103,5
37712,0061015725,1
37712,0062502182,5
37712,0142001740,5
37712,0142001805,1
37712,031215125X,1
37712,0345361792,1
37712,0345422406,1
37712,0345425707,4
37712,0345436911,4
37712,037570504X,1
37712,0380731851,1
37712,0385490445,4
37712,0399146431,1
37712,0425156842,5
37712,0425185508,1
37712,0440218535,1
37712,0449134482,1
37712,0449213773,1
37712,0449214303,1
37712,0451177096,1
37712,0451191153,4
37712,0451524667,1
37712,0452266564,1
37712,0452277337,1
37712,0553258001,4
37712,0553273604,1
37712,0553279912,2
37712,0671027387,1
37712,0671510126,1
37712,0679729798,4
37712,0679777431,1
37712,0743246071,1
37712,0804111359,2
37712,0811811409,5
37712,0821772953,2
37712,1573229326,1
37736,0446605239,1
37736,0679735879,4
37798,0394574745,1
37798,0553240307,1
37798,068484267X,1
37798,1576739252,1
37822,0312976275,1
37822,0312983271,3
37822,0375706410,4
37836,0380707551,1
37836,0385498721,1
37874,0380732661,1
37874,038533303X,4
37874,0425168298,4
37874,0440214424,1
37968,0060932759,1
37968,0380730138,4
37968,0684825554,1
37989,0142001740,5
37989,0151008116,5
37989,0449005615,1
37989,0684848783,4
38005,0805063897,1
38005,0805210601,5
38023,0060915544,1
38023,0060964049,1
38023,0060987103,1
38023,0061000027,1
38023,0140067477,1
38023,0312901437,5
38023,0345313860,1
38023,0345358791,5
38023,037570504X,1
38023,0380014300,5
38023,0380759497,4
38023,0380807866,1
38023,0380817144,1
38023,0385503857,5
38023,0425115801,1
38023,0425146421,1
38023,0425182908,1
38023,0425185710,1
38023,0441005969,4
38023,0446670111,1
38023,0449005615,1
38023,0515128554,1
38023,051513287X,1
38023,0553280414,5
38023,0553586122,1
38023,067103619X,1
38023,0671708635,1
38023,0679731148,4
38023,0688162827,1
38023,0805063897,1
38023,0812507274,1
38023,0842329242,1
38023,0894803700,1
38023,1400034779,1
38023,1551660490,1
38023,1556616074,1
38023,1573228737,1
38023,1932100040,1
38034,0316781266,1
38034,0380820447,5
38229,0375706410,1
38229,0425128458,1
38229,0517585162,1
38229,0553348973,1
38229,060960225X,1
38281,0060192364,1
38281,0060392452,1
38281,0151008116,5
38281,0553274503,1
38281,0674362500,5
38281,0812533054,3
38281,0812565959,4
38281,8423330362,4
38281,8489618623,3
38345,0060184957,5
38345,1573221937,1
38464,0140620125,1
38464,0316781266,1
38464,0425174484,1
38464,0553279556,4
38464,0671003755,1
38464,0743227441,1
38464,0767912233,4
38464,1592400876,5
38464,1592400906,4
38544,0380731851,1
38544,0671024094,1
38559,0345313860,1
38559,0671701231,5
38590,0553295977,5
38590,0553575791,1
38660,0061056774,5
38660,0345384350,4
38703,0060915544,5
38703,0142001740,5
38703,0440212723,4
38781,0060001453,1
38781,0061031070,1
38781,0312291639,1
38781,0373226225,1
38781,0373244355,1
38781,0373245580,1
38781,0373501838,1
38781,0373709250,1
38781,0373709552,1
38781,0373710143,1
38781,0373711026,1
38781,0373711085,1
38781,0373711107,1
38781,0373711182,1
38781,0373711204,1
38781,0373711212,1
38781,0373711336,1
38781,0373790481,1
38781,0373790856,1
38781,0380781379,1
38781,038081790X,1
38781,0380820447,1
38781,0425182908,1
38781,0451208293,1
38781,0553583085,1
38781,067101420X,1
38781,0743412753,1
38781,0821767739,1
38802,0142001805,1
38802,0312983654,1
38802,0345375211,1
38802,0345433491,1
38802,0380732688,1
38802,0440237416,1
38802,0553212184,1
38933,0060987103,4
38933,0312144075,1
38933,0316097500,4
38933,0345371984,1
38933,0385479689,4
38933,0671822543,1
38933,0684859726,1
38933,0743262174,4
38950,0312995423,1
38950,0671028375,3
38950,0886777631,1
38950,3498020862,2
38995,0060173289,5
38995,0060934417,1
38995,0142001740,5
38995,0385474016,1
38995,0609808249,1
38995,0671894455,3
38995,081297106X,1
38995,1400034779,5
39077,044023722X,1
39077,0451205561,3
39077,0553106244,3
39077,0743206045,1
39195,0451169530,4
39195,0515103292,1
39195,0671021001,1
39195,0671681567,4
39227,038079893X,1
39227,0451177096,1
39281,0060934417,1
39281,0060973897,1
39281,0061009504,5
39281,0140265686,5
39281,0156007479,1
39281,0312306814,1
39281,0312901437,5
39281,0312983271,1
39281,0316693006,1
39281,0316781266,1
39281,0316973742,1
39281,034538184X,1
39281,0345434943,1
39281,0345443284,1
39281,0345452534,1
39281,0345452577,1
39281,037570504X,1
39281,0375706410,1
39281,0380730138,1
39281,0385486804,5
39281,0385511612,3
39281,0399137912,1
39281,0440177499,1
39281,0440218535,5
39281,0446394521,1
39281,0446395366,1
39281,0446605239,1
39281,0446672211,5
39281,0449213145,1
39281,0449911004,3
39281,0517887940,5
39281,0553802526,1
39281,0671023373,5
39281,0671024094,1
39281,0671867156,1
39281,0679426159,5
39281,0743222113,5
39281,0743246071,5
39281,1400034779,1
39281,1586190210,1
39281,1878424319,4
39345,0140092323,3
39345,0140620125,1
39345,0345348109,1
39345,0385511612,4
39345,0446358584,1
39345,0446516538,1
39345,0553578693,1
39345,0553586122,5
39345,0684848783,3
39396,0140022651,5
39396,0345367421,4
39396,0679753796,1
39396,0679775439,5
39396,3257227809,1
39396,3257229909,1
39396,3423117370,3
39440,0375707972,4
39440,0671867156,5
39440,0671888587,4
39441,0380717018,1
39441,0425178579,1
39441,0452264790,1
39441,0804114919,1
39467,0099284294,1
39467,0140115854,5
39467,0140184937,5
39467,0375725849,5
39467,044023722X,3
39467,0553274503,4
39467,0553279912,4
39467,2070360024,5
39467,8420442402,4
39467,8433914545,5
39467,8440627203,4
39467,8440643586,4
39467,8478885749,3
39502,0312995423,1
39502,0449127621,1
39502,0553295977,1
39502,1558744606,1
39523,006001203X,1
39523,0345384350,5
39584,0060529709,1
39584,0140620109,1
39584,0142001740,4
39584,0375706771,1
39584,0425174484,1
39584,0440975964,1
39584,0446672211,1
39584,051513175X,1
39584,0553233718,1
39584,0553255312,1
39584,0740700235,1
39584,1878424319,1
39616,0142001740,1
39616,0310200970,5
39616,0312977905,1
39616,0316776963,1
39616,0345396936,1
39616,0345435028,1
39616,0375706062,1
39616,0380718332,1
39616,0380810336,1
39616,038081479X,1
39616,0385474016,1
39616,039914210X,1
39616,0425167720,1
39616,0440224659,1
39616,0440224764,4
39616,0448095114,5
39616,0449911012,4
39616,0452277337,1
39616,0515090506,1
39616,0553279912,1
39616,0553586122,1
39616,0671003755,1
39616,0671014919,1
39616,0671708635,1
39616,0679731148,1
39616,067976397X,4
39616,0804108528,1
39616,0891074759,1
39616,1400034779,1
39646,0060191813,1
39646,0060192119,1
39646,006019491X,3
39646,0060934417,1
39646,0062502182,1
39646,0151008116,1
39646,0312969171,1
39646,0345361792,1
39646,0345397266,1
39646,0345425294,1
39646,0345433165,1
39646,0345435028,1
39646,0345443284,1
39646,0373250479,1
39646,0375706771,1
39646,0375707972,1
39646,0380710218,1
39646,0380717018,1
39646,0380718332,1
39646,0380731851,1
39646,0380820447,1
39646,0385490992,1
39646,0425182908,1
39646,0440130913,1
39646,0440214424,1
39646,0440222818,1
39646,0440224764,1
39646,0446342963,1
39646,0446605239,1
39646,0446672211,1
39646,0451166884,1
39646,0451167317,1
39646,0515114863,1
39646,0553106333,1
39646,0553212583,1
39646,0553295977,1
39646,0553377876,1
39646,0553571885,1
39646,0553580388,1
39646,0553584375,1
39646,0670879428,1
39646,067101420X,1
39646,0671024094,1
39646,0671035452,1
39646,0671042262,1
39646,0671042556,1
39646,067169071X,1
39646,0671708635,1
39646,0679426620,1
39646,067945960X,1
39646,0684841177,1
39646,068484267X,1
39646,0684848783,1
39646,0688159141,1
39646,0802135196,4
39646,0805056491,1
39646,0805063897,1
39646,1400034779,1
39646,1558743316,1
39646,1573225126,1
39646,1586480103,1
39664,0425184773,1
39664,0446672211,4
39705,067101420X,1
39705,0671888587,1
39705,081257060X,1
39773,0061052515,1
39773,0066210151,1
39773,0198320264,1
39773,0312291639,1
39773,0312995423,1
39773,0345297709,1
39773,0345335465,1
39773,0380789035,1
39773,0385260083,1
39773,0425167720,1
39773,0449005615,5
39773,0553564943,1
39773,0553578944,3
39773,0609610597,3
39773,0671567802,1
39773,0743221990,1
39773,074351033X,1
39773,0743518292,5
39773,0812505166,5
39773,0812521331,1
39773,0842329242,5
39773,1558745726,1
40012,0330262130,1
40012,0553279912,1
40012,0671028375,1
40012,0671723650,1
40029,2070380599,5
40029,2253005274,1
40153,0312965680,4
40153,0440225442,1
40278,0061056308,1
40278,0345339711,1
40415,0151008116,4
40415,0440224624,1
40415,0440226104,1
40415,0451174291,1
40415,0451191137,1
40415,0451202341,3
40415,0671028375,1
40415,0671708635,1
40415,0786885688,1
40415,0812695313,1
40602,0446670111,1
40602,1878424319,1
40612,0446672211,4
40612,0452264464,1
40612,0671701231,1
40612,0688046126,1
40647,0140067779,1
40647,0140143882,1
40647,0340792655,1
40772,0345423429,1
40772,0679454489,1
40818,0451167317,1
40818,0743439740,1
40838,006019491X,4
40838,0142001740,1
40838,0553571729,3
40838,0743262174,1
40838,1400034779,3
40889,0061097659,1
40889,0312983271,1
40889,0345439104,1
40889,0373242328,1
40889,0373483694,1
40889,0380018179,1
40889,0380730138,1
40889,0385306032,1
40889,0385486804,1
40889,0399150838,3
40889,0425157539,1
40889,0440222818,1
40889,0440224764,5
40889,0440225817,1
40889,0440226104,3
40889,0440236819,1
40889,044023722X,1
40889,0446605239,1
40889,0446608653,1
40889,0449005615,1
40889,0451166884,1
40889,0515127833,5
40889,0515128554,5
40889,051513287X,1
40889,0553578693,1
40889,067101420X,1
40889,0671021001,1
40889,0671023616,1
40889,0671689746,1
40889,0671708635,1
40889,067179356X,1
40889,0671894455,1
40889,0743439740,5
40889,0743490398,1
40889,0786890436,1
40889,155166738X,1
40889,1558744606,5
40914,0060083298,4
40914,0060507845,5
40914,0061009059,5
40914,0312150601,4
40914,0609804138,1
40914,0671001795,1
40914,0671003755,5
40914,0684862719,4
40914,0743418190,1
40914,0767912233,4
40943,0060177810,1
40943,0060964049,1
40943,0060987103,1
40943,0142001740,1
40943,0312288115,1
40943,0312291639,1
40943,0316782262,1
40943,0345368932,5
40943,0373196318,1
40943,0373711107,1
40943,0373835795,1
40943,037541181X,1
40943,0375706771,1
40943,0380820447,1
40943,0394900189,3
40943,0399526145,1
40943,042511774X,1
40943,042513699X,1
40943,0425157539,1
40943,0425176053,1
40943,0441294677,1
40943,0446603309,1
40943,0446608653,1
40943,0446611808,1
40943,0446672211,1
40943,0449211835,1
40943,0515128554,1
40943,0553272004,1
40943,0553279912,1
40943,0553348973,1
40943,0553582224,1
40943,0590483463,1
40943,0609804138,1
40943,0671003755,3
40943,067101420X,1
40943,0671041754,1
40943,0671689746,1
40943,0671727095,1
40943,0671729411,1
40943,0671739719,1
40943,0671739778,1
40943,0671742493,1
40943,067976397X,1
40943,0743400364,1
40943,0743400372,1
40943,0743400380,1
40943,0743400445,1
40943,0786867396,1
40943,0805063897,1
40943,0812695313,1
40943,0842329129,1
40958,0061073628,5
40958,0385498802,4
41057,0061015725,1
41057,0312976275,1
41057,031298250X,1
41057,0345413903,1
41057,0380732688,1
41057,0425182908,1
41057,044023722X,1
41057,0451163540,4
41057,0671016768,1
41057,0804108528,1
41057,1551667010,1
41084,0060987103,1
41084,0061009059,1
41084,0140067477,1
41084,0312959249,1
41084,0312966091,1
41084,0316776963,1
41084,0345391829,1
41084,0380018179,1
41084,0380732335,1
41084,0385301413,1
41084,0425101452,4
41084,0425128458,4
41084,0440214424,1
41084,0441003257,1
41084,0446604658,4
41084,0451166884,4
41084,0451177096,1
41084,0553802496,1
41084,0671001795,1
41084,0684854953,1
41084,0688171451,1
41084,0786890436,4
41084,1562827049,1
41084,1573220604,1
41086,0061013463,1
41086,0312966091,1
41086,0380731851,1
41086,0425185710,1
41086,0452277337,1
41086,0515118656,1
41086,0671001795,1
41086,0671027514,4
41086,1400034779,1
41123,0345413903,5
41123,0380731851,1
41123,0425167720,2
41123,0449002632,1
41123,0525937935,4
41123,0553585118,1
41123,0671318411,1
41177,0142001740,3
41177,0310209307,1
41177,0312099436,4
41177,0345348109,4
41177,0345445856,1
41177,0670030643,4
41177,1400034779,4
41227,3404104811,1
41227,3442098947,1
41312,0425119653,4
41312,044023722X,1
41347,3257229534,1
41347,3442445426,1
41347,3442722497,5
41364,0553238973,1
41364,0786868619,1
41364,0805056491,1
41364,0805063897,5
41364,0898154901,1
41392,0451410556,5
41392,0671021001,1
41392,0671695886,1
41536,0345439104,4
41536,1400034779,1
41589,0425161722,3
41589,0671701231,4
41634,055356451X,1
41634,0671786733,1
41676,0440221420,5
41676,1551667940,1
41700,0060184957,1
41700,3257227809,4
41700,3257229909,4
41700,3442355702,1
41700,3502516111,1
41701,0140187758,5
41701,0515090506,1
41701,0515095826,1
41701,2264029927,5
41757,044990668X,3
41757,0671888587,3
41757,0743233468,5
41757,081297106X,1
41757,0888012268,4
41760,0312965680,5
41760,0380789035,2
41760,0671027387,4
41781,0060934417,5
41781,0061015725,5
41781,0345435028,1
41781,0375719180,4
41781,0380018179,1
41781,039914210X,1
41781,0425168298,1
41781,0440236819,1
41781,044023722X,5
41781,0449005615,1
41781,0553578308,1
41781,0671028375,4
41781,0804108528,5
41781,0842329129,1
41781,0842329242,1
41781,1400034779,3
41831,0380810336,3
41831,0807062995,4
41911,0345313860,5
41911,0812580141,4
41985,0062502182,4
41985,078688942X,1
42025,0156029065,4
42025,0553281747,4
42025,1560760516,1
42025,1560761156,1
42093,0060188731,1
42093,0060987103,1
42093,0061009059,5
42093,0066212855,1
42093,0140185216,1
42093,0312966091,1
42093,0312966970,1
42093,0312971346,5
42093,0312976275,5
42093,0375509283,1
42093,0380789035,5
42093,0441000916,1
42093,0553109537,1
42093,0553278746,1
42093,0670030643,5
42093,0671001795,5
42093,0671708635,1
42093,0679439382,1
42093,0684848155,1
42093,0811811409,4
42162,0061015725,1
42162,1591822246,2
42274,0380703475,1
42274,0679442790,3
42292,0345453816,4
42292,0553561618,4
42372,051513175X,5
42372,0590457403,4
42372,0689867034,4
42419,0140287434,5
42419,0385490445,4
42419,0385498802,3
42419,0671021001,4
42439,0812507479,5
42439,0812515609,1
42439,0812515617,1
42458,0061009059,1
42458,0380731851,1
42458,0425182908,2
42458,0440217520,4
42458,0446609404,1
42458,0515111279,5
42458,0671028375,1
42458,0812515609,1
42458,0812521331,1
42459,0380718332,1
42459,0671727095,1
42466,0140042326,1
42466,0312995423,4
42466,0380730138,1
42466,0394525299,1
42466,0440225442,1
42466,0446355453,1
42466,0451150023,1
42466,0451174291,1
42466,0671028375,4
42466,0804111359,1
42466,0812548094,1
42509,0446605239,1
42509,0671021001,5
42597,0142001740,4
42597,0312278586,3
42597,044023722X,5
42718,0061050679,5
42718,0061073091,5
42718,1852305614,1
42730,0151008116,4
42730,0375719180,1
42730,0385474016,4
42730,0671003755,3
42730,0679735909,5
42780,0312983271,4
42780,0345313860,5
42798,0441003583,4
42798,0765341840,1
42852,0061097934,1
42852,0440224764,1
42852,0440225078,1
42852,0671727893,5
42883,0425153975,1
42883,0440224764,1
42883,0553205587,1
42883,0671708635,1
42887,0060934417,4
42887,0062517864,4
42902,0312303033,4
42902,0446672211,4
42914,0201135493,1
42914,0345313860,1
42914,0345384350,4
42914,0345396936,5
42914,0451126505,1
42914,0451177096,1
42914,0452266564,5
42914,0553212621,1
42914,0553213652,1
42914,0671729411,4
42914,0743224574,1
42914,0802713459,5
42914,1560252480,1
42923,0394716531,4
42923,0446672211,1
42923,0812574737,4
42935,0553212583,1
42935,0812505166,4
42948,0446611808,1
42948,0553576801,1
42948,1551669374,1
43004,0060175966,4
43004,0679733973,4
43004,0743439740,1
43006,0449210820,4
43006,0553581279,5
43163,0140067477,3
43163,0142001740,5
43163,0312099045,1
43163,0345443284,1
43163,0375706771,1
43163,0375707972,1
43163,0380730138,1
43163,0446672211,5
43163,0671021001,1
43163,1888054557,1
43246,0060168013,1
43246,0060199563,1
43246,0060391901,5
43246,006053821X,4
43246,0060932759,1
43246,0060934417,1
43246,0060958022,1
43246,0060987103,1
43246,0061003719,1
43246,0061009059,1
43246,0062502182,1
43246,0140067779,5
43246,0140067841,1
43246,0140092323,1
43246,0140140352,1
43246,0140257934,1
43246,0140287442,1
43246,0151008116,1
43246,0156007479,1
43246,0192815431,1
43246,0312099436,1
43246,0312275420,1
43246,0312278586,1
43246,0312966091,1
43246,0312966970,5
43246,0312971346,1
43246,0312976275,1
43246,0312995423,1
43246,0316776963,1
43246,0316781266,3
43246,0330262130,1
43246,0345315715,1
43246,0345361792,1
43246,0345425707,1
43246,0345435028,1
43246,0345436911,1
43246,0345439104,4
43246,0345443284,5
43246,0345445856,1
43246,0373242328,1
43246,0375400117,1
43246,0375703675,1
43246,037570504X,1
43246,0375706410,1
43246,0375706771,1
43246,0375707972,1
43246,0380619458,1
43246,0380710218,1
43246,0380717018,4
43246,0380718332,1
43246,0380720191,1
43246,0380730138,1
43246,0380731851,1
43246,0380789035,1
43246,0380791382,1
43246,0380811812,5
43246,0385474016,1
43246,0385498802,1
43246,0385507607,4
43246,0385720920,1
43246,0399133194,1
43246,0399145923,1
43246,0413588106,1
43246,0425067793,5
43246,042513699X,1
43246,0425152367,1
43246,042515999X,1
43246,0425165299,5
43246,0425167720,1
43246,0425169626,1
43246,0425178579,4
43246,042518000X,1
43246,0439070341,1
43246,0440204321,1
43246,0440226104,1
43246,0441003257,1
43246,0446516538,1
43246,0446525502,5
43246,0446531332,1
43246,0446605239,5
43246,0446610100,5
43246,0446670111,1
43246,0446672211,1
43246,0449210820,1
43246,0449907481,1
43246,0451181468,1
43246,0451199871,5
43246,0451202341,1
43246,0451526279,1
43246,0451526341,1
43246,0515103292,1
43246,0525947655,1
43246,0553281747,1
43246,0553285785,1
43246,0553576925,1
43246,0553578308,1
43246,0553578693,5
43246,0553582658,1
43246,0571200389,1
43246,059048348X,1
43246,0590629808,1
43246,0609804138,3
43246,0670844594,1
43246,0671001795,5
43246,0671003755,1
43246,0671021001,1
43246,0671024094,1
43246,0671035959,1
43246,0671632663,1
43246,0671708635,1
43246,0679450432,1
43246,0679731148,1
43246,0679761047,1
43246,0684825910,1
43246,0684854953,1
43246,0684859726,1
43246,0684862719,1
43246,0684867818,1
43246,0684868911,4
43246,0688180639,1
43246,0743224574,1
43246,0743227441,1
43246,0743262174,1
43246,0743400569,4
43246,0743418190,1
43246,0764221566,1
43246,0771087543,1
43246,0786010614,1
43246,0786868015,1
43246,0804108587,1
43246,0804110379,1
43246,0804111359,1
43246,0811808173,1
43246,0811811409,1
43246,081297106X,1
43246,0842329242,1
43246,0931432707,1
43246,1570717257,1
43246,1573221937,1
43246,1573228737,4
43246,1592400876,5
43246,1878424319,1
43359,0142001805,4
43359,0394717724,4
43359,0452283558,1
43359,074341893X,1
43404,0451526341,1
43404,0842329129,1
43404,1878424319,1
43481,0061093327,5
43481,037570504X,3
43481,0451202503,4
43481,0671003755,4
43486,0062502182,5
43486,0140067477,1
43595,0060915544,1
43595,0451202341,1
43619,0060934417,1
43619,034532532X,1
43619,0345339711,1
43619,034538184X,1
43619,0345413873,1
43619,0345443284,1
43619,037570504X,1
43619,0375706771,1
43619,0380730138,1
43619,0380796090,1
43619,042511774X,1
43619,042513699X,1
43619,0425182908,1
43619,0440217520,1
43619,0440224764,1
43619,0440225817,1
43619,044023722X,1
43619,0446609404,5
43619,0446610399,1
43619,0446672211,5
43619,0449907481,1
43619,0451169530,1
43619,0451194861,1
43619,0452264464,1
43619,0553298860,1
43619,0553584375,1
43619,0671028375,1
43619,0671867156,3
43619,0679776818,1
43619,1573229326,1
43639,0671027387,1
43639,1551664348,5
43687,0061015725,4
43687,0142001740,1
43687,031231616X,1
43687,0312966091,5
43687,0312995423,1
43687,0345313860,4
43687,0380804700,1
43687,051513581X,1
43687,0671001795,5
43687,0671021001,1
43687,0671027387,3
43687,0765341840,4
43687,1400034779,3
43806,0061099686,1
43806,0373242328,1
43806,0373710615,1
43806,0373711247,1
43806,0373871791,1
43806,0385336209,1
43806,0440224764,1
43806,0449134482,1
43806,0449149676,1
43806,0449215571,1
43806,0452277337,1
43806,0515131520,1
43806,0671888587,1
43806,0743439740,5
43806,155166545X,1
43806,1565123417,1
43807,0380789035,1
43807,0385490445,1
43850,3257227809,1
43850,3257229909,1
43850,3423204206,5
43850,3499228750,3
43873,0385486804,4
43873,1400034779,1
43907,0684848155,5
43907,157322202X,5
43909,0340792655,1
43909,0380793342,1
43909,0449911012,1
43910,0062517856,4
43910,031226772X,5
43910,0316776963,4
43910,0385498802,4
43910,0385507607,4
43910,0446672211,4
43910,0452279488,5
43910,0671003755,5
43910,0671027387,1
43910,0679452281,1
43910,0688177743,4
43910,0743418190,4
43910,1400042070,1
43910,1573221937,5
43910,1573228737,1
43920,0451188209,1
43920,0553279556,1
43920,0671001795,1
43962,0060964049,1
43962,0099427869,5
43962,0330312367,1
43962,0553249630,1
43962,1932100040,1
44190,0062507567,4
44190,0875421288,5
44252,0020518609,5
44252,0312966970,3
44252,0446670111,5
44252,0449910644,5
44252,0451526341,5
44252,0671001795,3
44252,0786890436,5
44280,0345443683,1
44280,0743470389,1
44295,0425183181,4
44295,0671046160,1
44296,0312291639,1
44296,0345391837,1
44296,0380809214,1
44296,0385482388,1
44296,0451169530,1
44296,0553280635,1
44296,0590453661,1
44296,0671894455,1
44296,0805019367,1
44297,0140075577,1
44297,0140185151,1
44297,0811808173,4
44435,0061012289,2
44435,0446672653,4
44450,0345413903,1
44450,0345422406,1
44450,0380710218,1
44450,0440224659,1
44450,0451202341,4
44467,0312995423,4
44467,0345335287,1
44535,0312205279,5
44535,0553106244,5
44590,0451197364,4
44590,0609804138,1
44595,0345379454,1
44595,0375707972,1
44595,0440117291,1
44595,0446394521,1
44595,0517594994,1
44595,0553581953,2
44595,0671698281,1
44595,0671876015,1
44595,0812511816,1
44595,0812563190,4
44647,0425115801,1
44647,0553561618,1
44647,0553571885,1
44647,0553582933,1
44728,006018650X,1
44728,0060915544,1
44728,0060934417,1
44728,0060987103,1
44728,0140067477,1
44728,0312278586,1
44728,0312993560,1
44728,0316782262,1
44728,0373835426,1
44728,0373835876,1
44728,0375508082,1
44728,037570504X,1
44728,0375707972,1
44728,0380710218,1
44728,0380796090,1
44728,0380820447,1
44728,0385486804,1
44728,0425115801,1
